0.65,0.89,-1.5728
0.35,0.15,2.5738
0.83,0.49,-2.2612
0.17,0.11,2.7082
0.43,0.5,1.6697
0.63,0.03,-2.2196
0.02,0.57,0.86442
0.78,0.64,-2.2483
0.26,0.59,3.6674
0.04,0.38,1.1942
0.59,0.51,-1.1799
0.4,0.17,1.8618
0.29,0.31,3.1904
0.96,0.81,0.094894
0.58,0.67,-0.78903
0.94,0.74,-0.37072
0.78,0.76,-2.1655
0.03,0.79,1.3342
0.6,0.19,-1.5385
0.9,0.4,-1.341
0.06,0.31,1.4108
1,0.75,0.67898
0.72,0.34,-2.4915
0.61,0.92,-0.93322
0.58,0.18,-1.176
0.12,0.93,3.0857
0.5,0.03,0.085169
0.49,0.21,0.47394
0.71,0.2,-2.6469
0.34,0.11,2.6346
0.46,0.56,1.2474
0.07,0.16,1.5058
0.5,0.7,0.66364
0.23,0.7,3.631
0.26,0.3,3.2474
0.35,0.47,2.7968
0.81,0.37,-2.3307
0.73,0.83,-2.0862
0.2,0.37,3.2062
0.2,0.94,3.8027
0.39,0.75,2.714
0.5,0.51,0.57601
0.49,0.86,1.0921
0.51,0.65,0.42728
0.48,0.62,0.9476
0.1,0.13,1.8271
0.25,0.45,3.4462
0.11,0.27,2.1869
0.97,0.67,0.13202
0.58,0,-1.4524
0.16,0.24,2.8419
0.67,0.31,-2.386
0.03,0.08,0.69617
0.4,0.7,2.4915
0.52,0.69,0.26815
0.99,0.17,-0.075613
0.5,0.68,0.65004
0.31,0.65,3.517
0.34,0.73,3.2734
0.07,0.19,1.4106
0.62,0.17,-1.9379
0.94,0.43,-0.65759
0.06,0.58,1.6687
0.71,0.89,-1.8886
0.28,0.47,3.3573
0.21,0.82,3.6728
0,0.44,0.46161
0.3,0.36,3.2439
0,0.29,0.23714
0.39,0.7,2.5856
0.41,0.87,2.5039
0.82,0.11,-2.5806
0.62,0.3,-1.6961
0.25,0.03,3.0387
0.63,0.53,-1.7033
0.95,0.18,-0.82821
0.13,0.26,2.4314
0.32,0.19,2.9715
0.4,0.42,2.0915
0.99,0.61,0.41588
0.52,0.54,0.19932
0.26,0.07,3.0492
0.84,0.24,-2.2716
0.9,0.46,-1.3252
0.56,0.7,-0.42139
0.6,0.9,-0.96511
0.14,0.28,2.527
0.44,0.66,1.7388
0.66,0.1,-2.4946
0.84,0.09,-2.3685
0.54,0.2,-0.61691
0.74,0.6,-2.4328
0.12,0.26,2.3005
0.05,0.86,1.7606
0.49,0.45,0.60001
0.84,0.99,-1.4818
0.37,0.92,3.0159
0.4,0.15,1.9417
0.43,0.01,1.3327
0.95,0.72,-0.27406
0.76,0.85,-2.1481
0.58,0.3,-1.1691
0.98,0.7,0.38636
0.49,0.65,0.88354
0.84,0.91,-1.6029
0.02,0.3,0.6353
0.72,0.15,-2.782
0.2,0.64,3.4069
0.73,0.36,-2.609
0.43,0.15,1.4374
0.97,0.86,0.31738
0.73,1,-1.9484
0.57,0.08,-1.236
0.67,0.1,-2.4601
0.31,0.7,3.483
0.6,0.65,-1.1837
0.07,0.61,1.885
0.53,0.97,0.42915
0.41,0.94,2.5381
0.21,0.77,3.6338
0.22,0.95,3.9217
0.35,0.04,2.5189
0.07,0.4,1.5991
0.56,0,-1.1384
0.9,0.63,-1.1621
0,0.32,0.37807
0.54,0.95,0.19927
0.85,0.5,-2.008
0.88,0.9,-1.0886
0.17,0.92,3.5693
0.67,0.78,-1.7883
0.15,0.94,3.4021
0.95,0,-0.97536
0.9,0.68,-1.0369
0.46,0.61,1.4088
0.03,0.41,0.94095
0.26,0.04,2.9465
0.18,0.04,2.8104
0.15,0.53,2.9168
0.61,0.36,-1.4909
0.21,0.5,3.4343
0.84,0.58,-1.8733
0.44,0,1.1731
0.51,0.27,0.041784
0.65,0.96,-1.48
0.42,0.25,1.6393
0.69,0.79,-1.8377
0.47,0.21,0.69627
0.82,0.74,-1.9212
0.76,0.87,-2.1688
0.51,0.52,0.36588
0.82,0.7,-2.0602
0.69,0.11,-2.6646
0.94,0.78,-0.38285
0.84,0.53,-2.0318
0.09,0.68,2.302
0.11,0.81,2.6813
0.45,0.35,1.2803
0.11,0.55,2.4209
1,0.36,0.3349
0.5,0.11,0.13112
0.9,0.58,-1.1391
0.14,0.81,3.0762
0.37,0.27,2.4598
0.32,0.9,3.6184
0.13,0.31,2.5644
0.19,0.03,2.8204
0.8,0.09,-2.8102
0.9,0.16,-1.6611
0.26,0.56,3.4653
0.28,0.13,3.1567
0.12,0.76,2.7307
0.19,0.54,3.3067
0.57,0.27,-0.9528
0.79,0.26,-2.7025
0.08,0.15,1.6079
0.34,0.49,3.0463
0.23,0.62,3.5838
0.26,0.95,3.9998
0.77,0.23,-2.6704
0.29,0.46,3.3814
0.93,0.48,-0.77708
0.43,0.13,1.4292
0.95,0.28,-0.74488
0.62,0.71,-1.3355
0.58,0.41,-1.0857
0.09,0.79,2.4376
0.99,0.28,0.07234
0.68,0.41,-2.2622
0.71,0.73,-2.1917
0.34,0.66,3.1671
0.1,0.61,2.3649
0.02,0.75,1.0735
0.24,0.16,3.1579
0.39,0.5,2.3856
0.97,0.98,0.42672
0.97,0.74,0.15529
0.08,0.88,2.3893
0.53,0.92,0.32495
0.91,0.39,-1.2988
0.5,0.91,0.8573
0.16,0.16,2.6571
0.91,0.17,-1.4562
0.98,0.91,0.45173
0.38,0.27,2.2096
0.24,0.36,3.3159
0.17,0.72,3.3321
0.89,0.29,-1.677
0.94,0.15,-0.92162
0.01,0.74,0.85884
0.13,0.86,3.0534
0.35,0.54,2.9963
0.9,0.84,-0.87756
0.77,0.66,-2.2591
0.38,0.66,2.6789
0.24,0.21,3.1965
0.18,0.49,3.2448
0.92,0.54,-0.95206
0.27,0.26,3.2264
0.04,0.76,1.6038
0.47,0.23,0.85818
0.32,0.69,3.3844
0.9,0.81,-1.0399
0.78,0.41,-2.6189
0.88,0.13,-1.9103
0.37,0.26,2.4336
0.13,0.94,3.1768
0.46,0.34,1.0441
0.57,0.96,-0.3287
0.09,0.2,1.8141
0.04,0.88,1.6273
0.66,0.54,-2.0271
0.95,0.34,-0.63553
0.22,0.5,3.5131
0.71,0.69,-2.219
0.04,0.03,0.7871
0.31,0.3,3.157
0.89,0.87,-0.90529
0.73,0.56,-2.375
0.29,0.42,3.3244
0.41,0.89,2.4942
0.94,0.04,-0.99815
0.11,0.66,2.5903
0.38,0.62,2.6545
0.38,0.21,2.226
0.6,0.38,-1.3409
0.01,0.58,0.84909
0.9,0.87,-0.87774
0.06,0.8,1.8714
0.56,0.16,-0.98002
0.95,0.56,-0.3048
0.48,0.77,1.1506
0.26,0.5,3.5767
0.42,0.45,1.8374
0.84,0.13,-2.4595
0.27,0.08,2.9922
0.91,0.7,-0.95814
0.3,0.24,3.1256
0.33,0.11,2.7208
0.76,0.74,-2.3243
0.66,0.73,-1.9012
0.67,0.43,-2.1474
0.38,0.94,3.0779
0.52,0.45,0.12247
0.75,0.46,-2.5561
0.71,0.44,-2.4196
0.94,0.1,-1.0337
0.61,0.88,-1.065
0.97,0.81,0.35835
0.92,0.08,-1.3191
0.71,0.22,-2.66
0.63,0.62,-1.6194
0.15,0.37,2.9262
0.53,0.56,-0.025772
0.55,0.44,-0.48468
0.19,0.72,3.5154
0.1,0.65,2.3958
0.33,0.42,3.0635
0.87,0.6,-1.6571
0.55,0.6,-0.35408
0.38,0.74,2.7679
0.84,0.73,-1.6965
0.33,0.91,3.5985
0.59,0.75,-0.86365
0.04,0.04,0.79409
0.71,0.16,-2.7652
0.35,0.95,3.3416
0.66,0.33,-2.2727
0.16,0.83,3.4269
0.26,0.18,3.1646
0.7,0.89,-1.9616
0.25,0.16,3.1968
0.91,0.84,-0.78659
0.35,0.82,3.2459
0.93,0.26,-1.0182
0.37,0.46,2.5891
0.73,0.27,-2.8076
0.59,0.99,-0.67575
0.34,0.14,2.6635
0.71,0.99,-1.9859
0.07,1,2.3459
0.41,0.45,1.9749
0.64,0.81,-1.4949
0.82,0.45,-2.2719
0.75,0.94,-2.1147
0.43,0.83,2.1147
0.41,0.37,1.9743
0.56,0.74,-0.25392
0.94,0.92,-0.22736
0.08,0.26,1.7371
0.81,0.47,-2.3481
0.61,0.75,-1.1349
0.49,0.58,0.79453
0.94,0.59,-0.48125
0.59,0.53,-0.99775
0.37,0.04,2.1498
0.68,0.05,-2.6541
0.21,0.46,3.3287
0.15,0.38,2.916
0.77,0.14,-2.7561
0.89,0.49,-1.4825
0.64,0.93,-1.3651
0.42,0.64,2.1168
0.27,0.82,3.8181
0.79,0.3,-2.6555
0.26,0.49,3.4508
0.64,0.82,-1.3914
0.25,0.54,3.6334
0.97,0.17,-0.38095
0.88,0.86,-1.216
0.01,0.29,0.5049
0.66,0.89,-1.6063
0.63,0.45,-1.7516
0.41,0.75,2.2848
0.89,0.25,-1.6247
0.78,0.46,-2.5424
0.57,0.9,-0.36895
0.77,0.62,-2.3249
0.68,0.31,-2.4543
0.36,0.58,2.8287
0.27,0.7,3.7629
0.5,0.4,0.35469
0.96,0.67,-0.074721
0.42,0.96,2.2966
0.84,0.12,-2.4843
0.14,0.95,3.1918
0.46,0.74,1.4961
0.3,0.98,3.7791
0.41,0.93,2.6475
0.86,0.2,-2.0726
0.79,0.66,-2.2419
0.28,1,3.8579
0.06,0.62,1.7459
0.85,1,-1.4123
0.98,0.69,0.23738
0.78,0.06,-2.9174
0.42,0.99,2.37
0.48,0.8,1.1338
0.67,0.15,-2.5827
0.5,0.3,0.21388
0.15,0.02,2.4811
0.92,0.48,-1.0267
0.92,0.26,-1.1598
0.01,0.21,0.44902
0.82,0.68,-2.1233
0.26,0.76,3.6574
0.91,0.33,-1.2423
0.81,0.45,-2.2923
0.62,0.78,-1.2044
0.08,0.56,1.9854
0.25,0.28,3.2956
0.22,0.28,3.1789
0.24,0.98,3.8791
0.12,0.03,2.058
0.89,0.59,-1.2256
0.85,0.28,-2.1576
0.2,0.18,3.1227
0.65,0.15,-2.3267
0.33,0.28,2.8844
0.66,0.97,-1.6299
0.87,0.68,-1.4931
0.72,0.6,-2.3862
0.44,0.52,1.6181
0.17,0.09,2.7765
0.91,0,-1.5568
0.27,1,3.9431
0.59,0.4,-1.1491
0.79,0.97,-1.8975
0.67,0.06,-2.5588
0.78,0.62,-2.3064
0.33,0.75,3.3256
0.24,0.62,3.6693
0.8,0.17,-2.6995
0.73,0.84,-2.2158
0.82,0.27,-2.4654
0.16,0.67,3.1767
1,0.2,0.17128
0.62,0.08,-1.9771
0.57,0.49,-0.8406
0.81,0.52,-2.2813
0.59,0.72,-0.9087
0.57,0.75,-0.53298
0.83,0.34,-2.2895
0.46,0.96,1.7687
0.32,0.72,3.4885
0.02,0.27,0.62022
0.62,0.02,-2.002
0.4,0.28,1.9914
0.88,0.57,-1.3907
0.08,0.83,2.2814
0.31,0.57,3.3294
0.14,0.05,2.457
0.3,0.05,3.0293
0.92,0.93,-0.56098
0.04,0.11,0.85431
0.05,0.31,1.2857
0.45,0.87,1.7671
0.72,0.52,-2.4371
0.39,0.86,2.6412
0.85,0.02,-2.4486
1,0.29,0.40288
0.05,0.57,1.5279
0.73,0.63,-2.4005
0.01,0.39,0.56626
0.15,0.87,3.3111
0.23,0.76,3.7456
0.22,0.84,3.6784
0.45,0.41,1.2741
0.36,0.24,2.5335
0.2,0.69,3.5775
0.92,0.96,-0.46525
0.85,0.01,-2.3816
0.77,0.76,-2.1685
0.24,0.74,3.7082
0.82,0.2,-2.4968
0.28,0.02,3.0675
0.17,0.83,3.4021
0.81,0.2,-2.5989
0.03,0.16,0.74423
0.6,0.91,-0.81234
0.73,0.11,-2.841
0.19,0.19,3.0172
0.1,0.96,2.7043
0.2,0.72,3.5248
0.05,0.29,1.3165
0.69,0.51,-2.3074
0.5,0.99,0.95028
0.47,0.2,0.74937
0.1,0.44,2.2089
0.25,0.68,3.694
0.34,0.09,2.6257
0.82,0.52,-2.1262
0.29,0.37,3.2771
0.77,0.4,-2.572
0.8,0.65,-2.2426
0.8,0.51,-2.3834
0.57,0.85,-0.44082
0.33,0.72,3.3349
0.33,0,2.5988
0.99,0.74,0.66308
0.41,0.82,2.4552
0.55,0.85,-0.083294
0.56,0.65,-0.46952
0.9,0.7,-1.0882
0,0.16,0.1261
0.51,0.43,0.26246
0.05,0.08,1.0413
0.72,0.19,-2.6686
0.39,0.87,2.7966
0.75,0.22,-2.9525
0.68,0.82,-1.9242
0.56,0.09,-1.0757
0.51,0.71,0.49599
0.48,0.45,0.78832
0.75,0.66,-2.3392
0.47,0.71,1.3211
0.77,0.54,-2.3505
0.42,0.24,1.7229
0.26,0.31,3.3833
0.85,0.38,-2.0773
0.45,0.9,1.8668
0.31,0.12,2.8953
0.95,0.4,-0.50181
0.8,0.5,-2.3958
0.76,0.58,-2.4861
0.4,0.71,2.4038
0.56,0.69,-0.45346
0.74,0.65,-2.3411
0.43,0.04,1.2984
0.76,0.23,-2.6859
0.28,0.98,3.8913
0.03,0.81,1.4085
0.14,0.36,2.7464
0.81,0.33,-2.5205
0.97,0.49,-0.076254
0.14,0.29,2.7017
0.23,0.92,3.8442
0.08,0.6,2.1254
0.86,0.64,-1.7292
0.51,0.36,0.20482
0.59,0.65,-0.85317
0.99,0.86,0.60167
0.83,0.01,-2.5442
0.73,0.07,-2.9255
0.85,0.85,-1.6679
0.13,0.8,2.9284
0,0.01,0.034214
0.87,0.73,-1.4798
0.15,0.22,2.6583
0.76,0.8,-2.1863
0.44,0.57,1.6026
0.07,0.39,1.573
0.5,0.42,0.45981
0.42,0.83,2.3581
0.55,0.29,-0.74953
0.25,0.79,3.826
0.86,0.38,-1.9198
0.18,0.66,3.3457
0.18,0.37,3.0549
0.05,0.96,1.8343
0.51,0.57,0.35919
0.92,0.3,-1.0987
0.66,0.41,-2.1498
0.74,0.84,-2.2037
0.88,0.49,-1.5627
0.64,0.96,-1.2863
0.91,0.99,-0.6749
0.97,0.11,-0.50398
0.66,0.7,-1.8599
0.79,0.41,-2.5127
0.97,0.34,-0.19598
0.92,0.45,-0.94204
0.06,0.07,1.1203
0.78,0.37,-2.4904
0.75,0.52,-2.5525
0.5,0.73,0.73179
0.8,0.38,-2.5453
0.19,0.83,3.6184
0.17,0.75,3.4005
0.79,0.51,-2.3104
0.93,0.5,-0.76625
0.38,0.29,2.3399
0.97,0.02,-0.56209
0.07,0.14,1.4131
0.26,0.83,3.7568
0.67,0.2,-2.4514
0.31,0.52,3.419
0.83,0.29,-2.4196
0.24,0.54,3.4548
0.27,0.31,3.2017
0.15,0.81,3.3311
0.16,0.69,3.246
0.19,0.86,3.6138
0.52,0.82,0.47202
0.12,0.63,2.6715
0.13,0.29,2.6314
0.71,0.68,-2.2073
0.63,0.95,-1.2045
0.23,0.45,3.4246
0.42,0.62,2.094
0.01,0.48,0.70024
0.81,0.06,-2.5962
0.1,0.7,2.5415
0.46,0.63,1.3731
0.56,0.37,-0.73176
0.3,0.19,3.0356
0.31,0.03,2.8305
0.8,0.28,-2.5904
0.52,0.96,0.64459
0.66,1,-1.5066
0.12,0.65,2.66
0.27,0.83,3.9161
0.42,0.73,2.1732
0.23,0.91,3.7894
0.38,0.54,2.6739
0.52,0.9,0.59028
0.15,0.92,3.3097
0.64,0.8,-1.375
0.08,0.46,1.9543
0.26,0.44,3.4491
0.07,0.02,1.2823
0.94,0.73,-0.34919
0.32,0.56,3.3178
0.91,0.95,-0.58775
0.12,0.72,2.8527
0.77,0.56,-2.4216
0.46,0.11,0.8554
0.41,0.4,2.0921
0.8,0,-2.7906
0.07,0.78,2.1149
0.37,0.01,2.1768
0.16,0.68,3.2241
0.83,0.77,-1.855
0.21,0.56,3.5458
0.81,0.69,-2.1126
0.55,0.37,-0.50826
0.1,0.35,2.0346
0.91,1,-0.63912
0.83,0.46,-2.1568
0.84,0.88,-1.6602
0.56,0.66,-0.41401
0.8,0.27,-2.5777
0.3,0.7,3.5073
0.13,0.07,2.2358
0.08,0.93,2.4114
0.68,0.07,-2.7329
0.48,0.51,0.86792
0.38,0.25,2.2287
0.32,0.95,3.7418
0.76,0.15,-2.8821
0.16,0.2,2.6655
0.54,0.48,-0.1789
0.43,0.3,1.6379
0.45,0.24,1.1444
0.55,0,-0.88206
0.47,0.66,1.2065
0.21,0.32,3.2793
0.89,0.85,-1.0186
0.37,0.14,2.2668
0.21,0.24,3.1234
0.75,0.16,-2.7585
0.8,0.85,-1.8884
0.56,0.26,-0.82132
0.05,0.09,0.99821
0.91,0.31,-1.4366
0.35,0.73,3.1478
0.21,0.18,3.0839
0.6,0.33,-1.3988
0.75,0.75,-2.2018
0.12,0.1,2.0701
0.09,0.86,2.341
0.85,0.43,-1.9982
0.56,0.5,-0.57966
0.71,0.76,-2.1277
0.38,0.56,2.5496
0.53,0.75,0.19378
0.32,0.59,3.3198
0.06,0.73,1.7503
0.74,0.53,-2.4323
0.51,0.2,-0.05623
0.57,0.61,-0.51265
0.04,0.72,1.4816
0.52,0.44,0.096793
0.55,0.81,-0.082758
0.5,0.78,0.75965
0.41,0.69,2.2831
0.25,0.44,3.3529
0.14,0.87,3.1587
0.97,0.85,0.24373
0.99,0.69,0.5441
0.74,0.86,-2.1637
0.66,0.46,-2.0868
0.04,0.94,1.7928
0.25,0.53,3.4408
0.62,0.39,-1.6613
0.19,0.37,3.1098
0.53,0.34,-0.2694
0.26,0.61,3.6871
0.13,0.9,3.1502
0.56,0.48,-0.55427
0.49,0.57,0.71917
0.88,0.41,-1.6792
0.13,0.48,2.7057
0.42,0.29,1.7147
0.64,0.79,-1.4937
0.93,0.45,-0.75961
0.39,0.08,2.1257
0.02,0.72,1.0831
0.2,0.62,3.5184
0.8,0.55,-2.3999
0.76,0.76,-2.2445
0.75,0.02,-3.0112
0.72,0.97,-1.9663
0.98,0.2,-0.17662
0.39,0.57,2.406
0.34,0.98,3.5484
0.09,0.09,1.7927
0.42,0.56,1.9363
0.27,0.4,3.3377
0.51,0.28,0.023319
0.68,0.01,-2.6845
0.61,0,-1.9041
0.8,0.18,-2.6544
0.12,0.23,2.3563
0.38,0.11,2.1713
0.19,0.02,2.8436
0.4,0.2,1.9263
0.1,0.51,2.2344
0.48,0.04,0.50409
0.18,0.46,3.0857
0.17,0.39,2.9635
0.14,0.12,2.3545
0.41,0.06,1.679
0.54,0.9,0.17242
0.27,0.01,3.0319
0.6,0.07,-1.7035
0.41,0.68,2.2413
0.85,0.09,-2.3468
0.83,0.86,-1.788
0.39,0.21,2.1243
0.39,0.14,2.0691
0.06,0.03,1.0224
0.56,0.59,-0.43719
0.94,0.41,-0.75866
0.52,0.62,0.38748
0.38,0.43,2.4737
0.2,0.02,2.8422
0.35,0.49,2.8419
0.3,0.63,3.4335
0.32,0.1,2.7729
0.26,0.65,3.6936
0.54,0.03,-0.68814
0.34,0.35,2.7866
0.66,0.81,-1.6918
0.05,0.75,1.6995
0.71,0.01,-2.9443
0.61,0.13,-1.8765
0.73,0.58,-2.4115
0.74,0.91,-2.065
0.32,0.81,3.4874
0.61,0.6,-1.1822
0.65,0.92,-1.5582
0.5,0.79,0.71885
0.31,0.16,2.9735
0.88,0.67,-1.3475
0.51,0.75,0.58291
0.16,0.62,3.0696
0.8,0.14,-2.63
0.49,0.68,0.89105
0.78,0.2,-2.6934
0.36,0.45,2.7277
0.46,0.9,1.6755
0.93,0.36,-0.92931
0.33,0.05,2.7857
0.37,0.66,2.8039
0.75,0.19,-2.8854
0.8,0.26,-2.5784
0.76,0.1,-2.9623
0.25,0.25,3.1504
0.26,0.79,3.8121
0.97,0,-0.52865
0.67,0.7,-2.0668
0.68,0.79,-1.9197
0.04,0.7,1.3729
0.09,0.33,2.004
0.26,0.23,3.2433
0.13,0.75,2.9541
0.69,0.07,-2.7137
0.12,0.17,2.1687
0.66,0.21,-2.4058
0.88,1,-1.0624
0.53,0.05,-0.5245
1,0.59,0.56589
0.82,0.67,-2.0036
0.45,0.94,1.7288
0.86,0.61,-1.7074
0.26,0,2.9996
0.07,0.53,1.821
0.45,0.07,1.0726
0.02,0.76,1.1468
0.52,0.95,0.47229
0.82,0.51,-2.0775
0.18,0.25,2.8976
0.76,0.53,-2.5015
0.47,0.89,1.4333
0.58,0.6,-0.84899
0.52,0.48,0.070847
0.73,0.31,-2.6353
0.13,0.15,2.3269
0.03,0.18,0.83525
0.5,0.31,0.23927
0.32,0.83,3.6471
0.17,0.01,2.6006
0.07,0.24,1.5106
0.47,0.01,0.58335
0.51,0.68,0.57333
0.57,0.5,-0.76511
0.13,0.62,2.8316
0.77,0.6,-2.3731
0.83,0.73,-1.9724
0.65,0.31,-2.1791
0.41,0.36,1.8655
0.52,0.68,0.41671
0.51,0.4,0.17549
0.1,0.94,2.7076
0.99,0.58,0.33331
0.32,0.66,3.3727
0.83,0.05,-2.5401
0.1,0.84,2.6206
0.13,0.56,2.7252
0.87,0.47,-1.7794
0.32,0.24,3.0214
0.62,0.36,-1.6866
0.61,0.52,-1.3466
0.36,0.66,2.9527
0.65,0.74,-1.6819
0.19,0.9,3.7111
0.64,0.01,-2.3149
0.29,0.43,3.2419
0.9,0.93,-0.83671
0.77,0,-2.934
0.6,0.05,-1.6557
0.25,0.13,3.1524
0.31,0.08,2.7309
0.47,0.31,0.84824
0.15,0.58,2.9948
0.55,0.48,-0.40362
0.13,0.32,2.5607
0.78,0.79,-2.2077
0.05,0.92,1.8867
0.92,0.34,-1.1473
0.84,0.37,-2.2434
0.49,0.66,0.80687
0.26,0.34,3.4071
0.72,0.85,-2.1545
0.88,0.39,-1.6822
0.81,0.08,-2.6284
0.5,0.2,0.17506
0.16,0.34,2.869
0.61,0.71,-1.1506
0.91,0.66,-1.002
0.38,0.85,3.0115
0.1,0.25,2.0349
0.51,0.31,0.054192
0.61,0.31,-1.5657
0.77,0.81,-2.0784
0.04,0.15,0.90984
0.35,0.89,3.3424
0.46,0.4,1.1798
0.2,0.97,3.7925
0.29,0.08,2.9901
0.61,0.22,-1.74
0.72,0.37,-2.5587
0.99,0.54,0.3121
0.89,0.81,-1.1029
0.67,0.82,-1.9295
0.33,0.16,2.7626
0.93,0.16,-1.1359
0.63,0.25,-1.8678
0.45,0.52,1.4353
0.63,0.15,-2.1662
0.29,0.03,2.9682
0.69,0.28,-2.4901
0.42,0.72,2.1223
0.31,0.09,2.8225
0.24,0.35,3.3243
0.63,0.76,-1.5066
1,0.72,0.69656
0.24,0.11,3.0285
0.74,0.36,-2.633
0.82,0.12,-2.5336
0.86,0.51,-1.7494
1,0.48,0.50032
0.36,0.34,2.6164
0.48,0.98,1.4852
0.86,0.93,-1.3457
0.57,0.11,-1.2317
0.23,0.32,3.2408
0.76,0.94,-2.1423
0.04,0.77,1.4817
0.84,0.72,-1.8103
0.28,0.92,3.8295
0.28,0.51,3.5031
0.41,0.35,1.9615
0.57,0.31,-0.94168
0.72,0.46,-2.434
0.24,0.68,3.6824
0.23,0.83,3.7374
0.69,0.96,-1.8898
0.67,0.89,-1.7511
0.93,0.33,-1.0166
0.97,0.16,-0.41964
0.25,0.18,3.206
0.81,0.54,-2.2244
0.7,0.9,-1.9601
0.16,0.92,3.4027
0.21,0.08,2.8717
0.19,0.06,2.7811
0.51,0.69,0.4631
0.39,0.09,2.0963
0.91,0.81,-0.82724
0.03,0.24,0.82301
0.43,0.6,1.8767
0.49,0.17,0.34449
0.56,0.39,-0.76549
0.41,0.52,2.1206
0.49,0.01,0.15366
0.76,1,-2.1298
0.63,0.8,-1.3555
0.89,0.2,-1.6707
0.48,0.61,1.0359
0.47,0.97,1.5627
0.24,0.4,3.3314
0.64,0.11,-2.0491
0.94,0.9,-0.073901
0,0.37,0.39325
0.11,0.65,2.5773
0.99,0.04,-0.17788
0.47,0.03,0.66403
0.78,0.01,-2.9235
0.95,0.97,0.077513
0.81,0.97,-1.8114
0.2,0.66,3.5568
0.53,0.12,-0.41315
0.05,0.81,1.788
0.69,0.44,-2.3732
0.56,0.95,-0.079207
0.23,0.46,3.4117
0.97,0.46,-6.1177e-05
0.07,0.71,1.9698
0.98,0.35,0.0044538
0.94,0.25,-0.92966
0.08,0.29,1.7107
0.07,0.18,1.3952
0.19,0.92,3.6518
0.79,0.92,-1.9357
0.02,0.22,0.5518
0.96,0.9,0.024453
0.75,0.69,-2.2927
0.87,0.31,-1.9279
0.93,0.91,-0.36206
1,0.09,0.10404
0.61,0.63,-1.3616
0.38,0.71,2.6758
0.97,0.33,-0.13396
0.65,0.67,-1.7574
0.42,0.42,1.8813
0.21,0.74,3.6271
0.06,1,2.0754
0.47,0.05,0.57231
0.2,0.46,3.3457
0.66,0.01,-2.6355
0.95,0.95,-0.07647
0.32,0.86,3.5379
0.77,0.96,-2.0144
0.63,0.73,-1.4509
0.86,0.39,-1.9606
0.94,0.46,-0.62797
0.54,0.52,-0.29247
0.07,0.69,1.9302
0.59,0.76,-0.89633
0.67,0.41,-2.2572
0.51,0.73,0.50353
0.51,0.19,-0.039841
0.7,0.35,-2.4983
0.38,0.67,2.7482
0.42,0.7,2.0771
0.61,0.34,-1.6067
0.28,0.76,3.6637
0.51,0.87,0.78096
0,0.36,0.45398
0.71,0.31,-2.6801
0.46,0.71,1.4115
0.59,0.73,-0.8163
0.69,0.94,-1.847
0.8,0.93,-1.9016
0.84,0.01,-2.488
0.3,0.03,2.8149
0.25,0.47,3.5058
0.12,0.66,2.7139
0.52,0.5,0.098358
0.19,0.88,3.721
0.06,0.63,1.7821
0.49,0.97,1.17
0.7,0.95,-1.8934
0.68,0.22,-2.5373
0.79,0.43,-2.4488
0.8,0.37,-2.5357
0.69,0.92,-1.7772
0.71,0.51,-2.342
0.41,0.56,2.1633
0.5,0.21,0.20672
0.93,0.24,-1.1643
0.72,0.26,-2.6026
0.48,0.14,0.4826
0.82,0.65,-2.046
0.64,0.42,-1.9146
0.38,0.68,2.7879
0.76,0.33,-2.6758
0.41,0.81,2.364
0.73,0.86,-2.2002
0.76,0.79,-2.1539
0.27,0.25,3.2872
0.27,0.28,3.2884
0.72,0.92,-2.0776
0.31,0.25,2.9796
0.7,0.24,-2.6463
0.15,0.17,2.571
0.95,0.09,-0.86291
0.92,0.73,-0.66832
0.34,0.18,2.7997
0.03,0.91,1.4827
0.38,0.63,2.721
0.13,0.92,3.1553
0.14,0.22,2.6258
0.48,0.11,0.46145
0.11,0.25,2.2185
0,0.43,0.38618
0.71,0.36,-2.5198
0.99,0.42,0.18302
0.51,0.35,0.17289
0.66,0.82,-1.6661
0.53,0.61,-0.010962
0.61,0.11,-1.7472
0.2,0.19,3.1046
0.7,0.62,-2.2447
0.86,0.82,-1.5002
0.46,0.39,1.1762
0.74,0.72,-2.2198
0.62,0.84,-1.2564
0.11,0.43,2.42
0.14,0.45,2.5569
0.28,0.55,3.4677
0.22,0.34,3.2854
0.68,0.69,-1.9892
0.5,0.77,0.84521
1,0.69,0.6395
0.17,0.1,2.7268
0.04,0.65,1.4408
0.58,0.68,-0.67502
0.37,0.98,3.1289
0.9,0.85,-0.91365
0.99,0.19,-0.082151
0.03,0.99,1.6113
0.69,0.38,-2.5009
0.16,0.31,2.8597
0.74,0.56,-2.3837
0.7,0.87,-1.9914
0.33,0.17,2.8363
0.31,0.33,3.1672
0.99,0.56,0.33458
0.13,0.06,2.1349
0.19,0.56,3.2391
0.82,0.87,-1.8392
0.56,0.71,-0.47293
0.47,0.24,0.8358
0.27,0.44,3.4023
0.71,0.63,-2.3253
0.19,0.91,3.8563
0.56,0.88,-0.1656
0.01,0.25,0.50202
0.36,1,3.3458
0.58,0.45,-0.99642
0.64,0.05,-2.2038
0.39,0.41,2.3661
0.12,0.21,2.2603
0.97,0.99,0.38347
0.59,0.44,-1.2445
0.65,0.97,-1.3982
0.18,0.18,2.8641
0.95,0.32,-0.56935
0.82,0.41,-2.2517
